Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL15186,"Bos taurus QTL of female fertility region Tiling Array 385K Nimblegen","in situ oligonucleotide","Bos taurus",392936,0,0,"Sylvain Marthey","Sep 11, 2012"
GPL16031,"454 GS 20 (Coprinopsis cinerea)","high-throughput sequencing","Coprinopsis cinerea",0,2,1,"GEO","Sep 10, 2012"
GPL16033,"AB 5500xl Genetic Analyzer (Arabidopsis thaliana)","high-throughput sequencing","Arabidopsis thaliana",0,17,3,"GEO","Sep 10, 2012"
GPL16034,"AB SOLiD 3 Plus System (Danio rerio)","high-throughput sequencing","Danio rerio",0,14,3,"GEO","Sep 10, 2012"
GPL16038,"Illumina HiSeq 2000 (Beauveria bassiana)","high-throughput sequencing","Beauveria bassiana",0,4,1,"GEO","Sep 10, 2012"
GPL16039,"Illumina HiSeq 2000 (Metarhizium robertsii)","high-throughput sequencing","Metarhizium robertsii",0,4,1,"GEO","Sep 10, 2012"
GPL16025,"NimbleGen Homo sapiens Expression Array [100718_HG18_opt_expr]","in situ oligonucleotide","Homo sapiens",45033,414,20,"NimbleGen Systems, Inc.","Sep 07, 2012"
GPL16026,"Agilent-026806 M. mulatta (Rhesus) Oligo Microarray v2 (Feature Number version)","in situ oligonucleotide","Macaca mulatta",45220,16,1,"Agilent Technologies","Sep 07, 2012"
GPL16027,"Agilent-026806 M. mulatta (Rhesus) Oligo Microarray v2 (Probe Name Version)","in situ oligonucleotide","Macaca mulatta",43663,24,3,"Agilent Technologies","Sep 07, 2012"
GPL16028,"Ion Torrent PGM (Saccharomyces cerevisiae)","high-throughput sequencing","Saccharomyces cerevisiae",0,87,7,"GEO","Sep 07, 2012"
GPL15458,"SMD Print_980 LC-46","spotted DNA/cDNA","Homo sapiens",42624,32,1,"Claudia Macaubas","Sep 06, 2012"
GPL16014,"Genotypic Technology Private Limited designed Custom Mus musculus 1 million ChIP-on-chip Array (AMADID-024567)","in situ oligonucleotide","Mus musculus",887494,3,1,"Genotypic technology","Sep 06, 2012"
GPL16021,"SMD Print_980 LC-46","spotted DNA/cDNA","Homo sapiens",42624,34,1,"Stanford Microarray Database (SMD)","Sep 06, 2012"
GPL15524,"AECOM Human 28K HH5 series","spotted DNA/cDNA","Homo sapiens",11164,8,1,"Antonia Patsialou","Sep 05, 2012"
GPL15708,"Nimblegen D. yakuba custom 385K array (2007_06_22)","in situ oligonucleotide","Drosophila yakuba",11530,18,1,"Ana Llopart","Sep 05, 2012"
GPL16016,"Exiqon miRCURY LNA microRNA array; 7th generation; batch 208500-2, 208510; lot 35004 - hsa, mmu & rno (miRBase 18.0)","spotted oligonucleotide","BK polyomavirus;Cytomegalovirus;Homo sapiens;Human herpesvirus 1;Human herpesvirus 2;Human herpesvirus 5;Human immunodeficiency virus 1;JC polyomavirus;Lymphocryptovirus;Merkel cell polyomavirus;Murid herpesvirus 4;Mus musculus;Rattus norvegicus;Rhadinovirus;Simian virus 40",3548,207,3,"Santosh Kumar Patnaik","Sep 05, 2012"
GPL16022,"Agilent-014850 Whole Human Genome Microarray 4x44K G4112F (Gene Symbol Version)","in situ oligonucleotide","Homo sapiens",30499,16,1,"GEO admin","Sep 05, 2012"
GPL16015,"Illumina HiSeq 2000 (Fusarium oxysporum f. cubense)","high-throughput sequencing","Fusarium oxysporum f. cubense",0,4,1,"GEO","Sep 04, 2012"
GPL14729,"Ag-VIBxp1122v2-4X44","in situ oligonucleotide","Homo sapiens",43914,8,1,"Wouter Van Delm","Sep 02, 2012"
GPL14890,"NimbleGen Mouse 2.1M deluxe promoter array","spotted oligonucleotide","Mus musculus",2056330,27,4,"John Paterson Thomson","Sep 01, 2012"
GPL14986,"Agilent-028966 UTHORT Eustoma_EST v.1 (Feature Number version)","in situ oligonucleotide","Eustoma exaltatum subsp. russellianum",45220,8,1,"Saneyuki Kawabata","Sep 01, 2012"
GPL15050,"Agilent-021202 MMLv3 [Probe Name version]","in situ oligonucleotide","Mus musculus",15264,22,1,"Junfang Zhang","Sep 01, 2012"
GPL15072,"Agilent-019497 MMLv2.0 [Probe Name version]","in situ oligonucleotide","Mus musculus",43896,2,1,"Junfang Zhang","Sep 01, 2012"
GPL15073,"Agilent-019859 MMLv2.1 [Probe Name version]","in situ oligonucleotide","Mus musculus",43896,3,1,"Junfang Zhang","Sep 01, 2012"
GPL15074,"Agilent-020349 MMLv2.2  [Probe Name version]","in situ oligonucleotide","Mus musculus",15264,1,1,"Junfang Zhang","Sep 01, 2012"
GPL15096,"Agilent-027730 Human 180K_UMCG_V2 023363 (Probe name version)","in situ oligonucleotide","Homo sapiens",176677,4,2,"Klaas Kok","Sep 01, 2012"
GPL15224,"081014_Styp_LT2_EXP_X4","in situ oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",4504,6,1,"Dawn E Hancock","Sep 01, 2012"
GPL15389,"Illumina HumanHT-12 V3.0 expression beadchip","oligonucleotide beads","Homo sapiens",37846,145,1,"Virginia Bartleson Hebl","Sep 01, 2012"
GPL15625,"Illumina MouseWG-6 v2.0 expression beadchip (gene level)","oligonucleotide beads","Mus musculus",30839,6,1,"Derek Boerboom","Sep 01, 2012"
GPL15674,"Urocitellus parryii 9.6k","spotted DNA/cDNA","Urocitellus parryii",9600,43,2,"Yichi Xu","Sep 01, 2012"
GPL15782,"Pancchip 6.1 arrays v3","spotted oligonucleotide","Mus musculus",9590,6,1,"Feroz Papa","Sep 01, 2012"
GPL15794,"Agilent Streptomyces hygroscopicus var. jinggangensis 15K [Agilent-025874] [Probe version]","in situ oligonucleotide","Streptomyces hygroscopicus subsp. jinggangensis",9179,16,1,"hang wu","Sep 01, 2012"
GPL15871,"Bacillus subtilis WGD14 platform","spotted DNA/cDNA","Bacillus subtilis",4106,12,1,"Jue D. Wang","Sep 01, 2012"
GPL15905,"Agilent-024283 Viro5AG-60k (Probe Name version)","spotted DNA/cDNA","Viruses",60512,12,1,"Charles Chiu","Sep 01, 2012"
GPL14363,"[MoEx-1_0-st] Affymetrix Mouse Exon 1.0 ST Array [CDF: Brainarray Version 11.0.1, MoEx10stv1_Mm_ENSG]","in situ oligonucleotide","Mus musculus",17592,8,1,"Eliana Lucchinetti","Aug 31, 2012"
GPL14596,"Agilent-14262 MSKCC Human custom 15K","in situ oligonucleotide","Homo sapiens",15744,56,1,"Joel Parker","Aug 31, 2012"
GPL14931,"EcoArrayBass-4x44K-001 [ProbeName version]","in situ oligonucleotide","Micropterus dolomieu;Micropterus salmoides",29190,32,1,"Barbara Joan Carter","Aug 31, 2012"
GPL15650,"020310-Agilent Micropterus salmoides 15K","spotted oligonucleotide","Micropterus salmoides",15744,38,3,"Christopher Joseph Martyniuk","Aug 31, 2012"
GPL15978,"Agilent Custom Antirrhinum majus Gene Expression 8x15k designed by Genotypic Technology Pvt. Ltd. (AMADID:016341)","in situ oligonucleotide","Antirrhinum majus",43666,4,1,"Genotypic technology","Aug 31, 2012"
GPL16013,"Illumina Genome Analyzer II (Methylacidiphilum fumariolicum)","high-throughput sequencing","Methylacidiphilum fumariolicum",0,3,1,"GEO","Aug 31, 2012"
GPL14614,"NanoString nCounter Mouse Gene Expression Custom CodeSet","in situ oligonucleotide","Mus musculus",224,66,2,"Madhu Ouseph","Aug 30, 2012"
GPL15851,"E. coli Oligo Set v1.03 MSU 13K","spotted oligonucleotide","Escherichia coli",13440,50,1,"Deborah R. Yoder-Himes","Aug 30, 2012"
GPL16006,"[HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array [GeneSpring.GeneLevel]","in situ oligonucleotide","Homo sapiens",34002,24,1,"Timothy McCaffrey","Aug 30, 2012"
GPL16010,"Illumina Genome Analyzer IIx (Didelphis virginiana)","high-throughput sequencing","Didelphis virginiana",0,2,1,"GEO","Aug 30, 2012"
GPL16011,"Illumina HiSeq 2000 (Thalassiosira pseudonana CCMP1335)","high-throughput sequencing","Thalassiosira pseudonana CCMP1335",0,4,1,"GEO","Aug 30, 2012"
GPL15990,"PIQOR (TM) custom_370, rat (370)","spotted DNA/cDNA","Rattus norvegicus",791,8,1,"Bernhard Gerstmayer","Aug 29, 2012"
GPL15991,"PIQOR (TM) custom_583, rat (583)","spotted DNA/cDNA","Rattus norvegicus",780,9,1,"Bernhard Gerstmayer","Aug 29, 2012"
GPL15997,"[HuEx-1_0-st] Affymetrix Human Exon 1.0 ST Array [GENCODE v10]","in situ oligonucleotide","Homo sapiens",38378,155,1,"Sridar Chittur","Aug 29, 2012"
GPL16002,"Illumina Genome Analyzer II (Sinocyclocheilus angustiporus)","high-throughput sequencing","Sinocyclocheilus angustiporus",0,1,1,"GEO","Aug 29, 2012"
GPL16003,"Illumina Genome Analyzer II (Sinocyclocheilus anophthalmus)","high-throughput sequencing","Sinocyclocheilus anophthalmus",0,1,1,"GEO","Aug 29, 2012"
GPL16004,"Illumina HiSeq 2000 (Sinocyclocheilus angustiporus)","high-throughput sequencing","Sinocyclocheilus angustiporus",0,1,1,"GEO","Aug 29, 2012"
GPL16005,"Illumina HiSeq 2000 (Sinocyclocheilus anophthalmus)","high-throughput sequencing","Sinocyclocheilus anophthalmus",0,1,1,"GEO","Aug 29, 2012"
GPL15994,"AB SOLiD 4 System (Trichophyton rubrum)","high-throughput sequencing","Trichophyton rubrum",0,4,1,"GEO","Aug 28, 2012"
GPL15840,"Agilent-030893 Rainbow_trout_60KV2 [Probe Name version]","in situ oligonucleotide","Oncorhynchus mykiss",60251,78,5,"Julien Bobe","Aug 27, 2012"
GPL15621,"NimbleGen 3x1.4M Maize Methylation Array","in situ oligonucleotide","Zea mays",1400988,69,5,"Steve R Eichten","Aug 26, 2012"
GPL15974,"Human Exon 1.0 ST Array [CDF: Brainarray Version   9.0.1, HsEx10stv2_Hs_REFSEQ]","in situ oligonucleotide","Homo sapiens",56283,84,1,"Stefan Kastner","Aug 25, 2012"
GPL15979,"miRXplore TM Microarray (878)","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",1471,8,3,"Silvia Rueberg","Aug 25, 2012"
GPL10900,"UniversityPadova_Ruditapes philippinarum_4x44K_v1.0","in situ oligonucleotide","Ruditapes philippinarum",42588,86,4,"Massimo Milan","Aug 24, 2012"
GPL15977,"Agilent Custom Arabidopsis thaliana Gene Expression 4x44k designed by Genotypic Technology Pvt. Ltd. (AMADID:015226)","in situ oligonucleotide","Arabidopsis thaliana",37455,5,1,"Genotypic technology","Aug 24, 2012"
GPL15986,"Agilent-025620 wasabiearray1","in situ oligonucleotide","Pectobacterium wasabiae",15744,42,2,"Martin Broberg","Aug 24, 2012"
GPL15971,"SMD Print_1392 hos Homo sapiens","spotted DNA/cDNA","Homo sapiens",44544,38,1,"Stanford Microarray Database (SMD)","Aug 23, 2012"
GPL15972,"SMD Print_1540 hoaf Homo sapiens","spotted DNA/cDNA","Homo sapiens",44544,13,1,"Stanford Microarray Database (SMD)","Aug 23, 2012"
GPL15973,"SMD Print_1564 hoaa Homo sapiens","spotted DNA/cDNA","Homo sapiens",44544,78,1,"Stanford Microarray Database (SMD)","Aug 23, 2012"
GPL15982,"Illumina HiSeq 1000 (Escherichia coli str. K-12 substr. MG1655)","high-throughput sequencing","Escherichia coli str. K-12 substr. MG1655",0,24,2,"GEO","Aug 23, 2012"
GPL15987,"Illumina Genome Analyzer IIx (Pseudomonas aeruginosa PAO1)","high-throughput sequencing","Pseudomonas aeruginosa PAO1",0,0,0,"GEO","Aug 23, 2012"
GPL15948,"JCVI PFGRC Streptococcus mutans UA159 array version 3","spotted oligonucleotide","Streptococcus mutans UA159",9740,8,1,"Guoping Feng","Aug 22, 2012"
GPL15975,"NimbleGen Human DNA Methylation 385K RefSeq Promoter Array [2006-07-18_HG18_RefSeq_promoter]","in situ oligonucleotide","Homo sapiens",386230,35,10,"NimbleGen Systems, Inc.","Aug 22, 2012"
GPL15437,"JCVI/PFGRC Salmonella Typhimurium LT2 genome microarray version 4","spotted oligonucleotide","Salmonella enterica subsp. enterica serovar Typhi str. CT18;Salmonella enterica subsp. enterica serovar Typhi str. Ty2;Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",5459,6,1,"Bhimanagouda S Patil","Aug 21, 2012"
GPL15960,"Agilent-037331 Copy_of_C. albicans assembly 21_017942 [ORF name version]","in situ oligonucleotide","Candida albicans",6101,6,1,"Dominique Sanglard","Aug 21, 2012"
GPL15962,"Agilent-037580 Plecoglossus altivelis SweetFishGene 50K","in situ oligonucleotide","Plecoglossus altivelis",49077,9,1,"wang liang","Aug 21, 2012"
GPL15967,"[Mouse4302_Mm_ENTREZG] Affymetrix GeneChip Mouse Genome 430 2.0 Array [Brainarray Version 15.1.0]","in situ oligonucleotide","Mus musculus",17306,39,3,"GEO admin","Aug 21, 2012"
GPL14725,"Exiqon Mouse microRNA v11.0.","spotted oligonucleotide","Mus musculus",1918,6,1,"Jeanne Wei","Aug 20, 2012"
GPL15963,"Illumina HiSeq 2000 (Beauveria bassiana ARSEF 2860)","high-throughput sequencing","Beauveria bassiana ARSEF 2860",0,5,2,"GEO","Aug 20, 2012"
GPL10847,"NimbleGen Petromyzon marinus 53K 081218_Pmar_JS_CGH","in situ oligonucleotide","Petromyzon marinus",52950,6,1,"Jeramiah J Smith","Aug 19, 2012"
GPL13536,"Kanazawa Univ. Human Liver chip 10k","spotted DNA/cDNA","Homo sapiens",9643,153,2,"Masao Honda","Aug 19, 2012"
GPL15952,"MRA-1004 miR Zebrafish 10.1","in situ oligonucleotide","Danio rerio",3968,0,0,"Christoph Eicken","Aug 18, 2012"
GPL15745,"Agilent-032958 Custom Candida glabrata 4x44K Gene Expression Microarray","in situ oligonucleotide","Candida glabrata CBS 138",10408,16,1,"Rupinder Kaur","Aug 17, 2012"
GPL15943,"Illumina mouse-6 v1.1 expression beadchip [TargetID centered version]","oligonucleotide beads","Mus musculus",34596,4,1,"Mingfang Lu","Aug 17, 2012"
GPL15949,"Agilent-028680 SurePrint G3 Human Exon 2x400K Microarray (Feature Number version)","in situ oligonucleotide","Homo sapiens",420288,0,0,"GEO admin","Aug 17, 2012"
GPL15950,"Agilent-028680 SurePrint G3 Human Exon 2x400K Microarray (Probe Name version)","in situ oligonucleotide","Homo sapiens",233316,24,2,"GEO admin","Aug 17, 2012"
GPL15956,"Illumina Genome Analyzer IIx (Aspergillus flavus)","high-throughput sequencing","Aspergillus flavus",0,3,1,"GEO","Aug 17, 2012"
GPL11186,"Clostridium thermocellum ATCC 27405 9K (expr_HX12)","in situ oligonucleotide","Ruminiclostridium thermocellum ATCC 27405",9195,41,2,"Shihui YANG","Aug 16, 2012"
GPL15928,"Arabidopsis thaliana Whole Genome 8x60k designed by Genotypic Technology Pvt. Ltd. (AMADID:037661 )","in situ oligonucleotide","Arabidopsis thaliana",43613,8,1,"Genotypic technology","Aug 16, 2012"
GPL15930,"UPenn Mouse PancChip 6.1","spotted DNA/cDNA","Mus musculus",14688,8,1,"Peter White","Aug 16, 2012"
GPL15944,"AB 5500 Genetic Analyzer (Caenorhabditis elegans)","high-throughput sequencing","Caenorhabditis elegans",0,10,1,"GEO","Aug 16, 2012"
GPL15945,"AB 5500 Genetic Analyzer (Drosophila melanogaster)","high-throughput sequencing","Drosophila melanogaster",0,12,2,"GEO","Aug 16, 2012"
GPL15946,"Illumina HiSeq 2000 (Prunus mume)","high-throughput sequencing","Prunus mume",0,5,1,"GEO","Aug 16, 2012"
GPL15947,"Illumina Genome Analyzer IIx (Gorgonia ventalina)","high-throughput sequencing","Gorgonia ventalina",0,2,1,"GEO","Aug 16, 2012"
GPL13254,"UWAPG GPL9529 Saccharomyces cerevisiae v1.0 [ORF centered]","in situ oligonucleotide","Saccharomyces cerevisiae",6914,257,3,"David B Berry","Aug 15, 2012"
GPL15285,"Agilent-014850 FIVI_Human-mRNA_44k_v01","in situ oligonucleotide","Homo sapiens",45220,25,2,"Jose Antonio Martinez-Conejero","Aug 15, 2012"
GPL15457,"Klug lab - Rhodobacter sphaeroides - 15k array Version 2 (144 sRNA)","spotted oligonucleotide","Rhodobacter sphaeroides 2.4.1",15208,20,8,"Gabriele Klug","Aug 15, 2012"
GPL15934,"Agilent-026636 Prueba Lp IFI 021109","in situ oligonucleotide","Lactobacillus plantarum WCFS1",15744,3,1,"GEO admin","Aug 15, 2012"
GPL15935,"PacBio RS (Geobacter metallireducens)","high-throughput sequencing","Geobacter metallireducens",0,1,1,"GEO","Aug 15, 2012"
GPL15936,"PacBio RS (Chromohalobacter salexigens)","high-throughput sequencing","Chromohalobacter salexigens",0,1,1,"GEO","Aug 15, 2012"
GPL15937,"PacBio RS (Vibrio breoganii)","high-throughput sequencing","Vibrio breoganii",0,1,1,"GEO","Aug 15, 2012"
GPL15938,"PacBio RS (Campylobacter jejuni)","high-throughput sequencing","Campylobacter jejuni",0,2,1,"GEO","Aug 15, 2012"
GPL15939,"PacBio RS (Bacillus cereus)","high-throughput sequencing","Bacillus cereus",0,1,1,"GEO","Aug 15, 2012"
GPL15941,"SAGE:17:NlaIII:Cryptococcus neoformans var. grubii H99","SAGE NlaIII","Cryptococcus neoformans var. grubii H99",0,2,1,"GEO","Aug 15, 2012"
GPL15925,"Candida tropicalis 12.5K v1.0","spotted oligonucleotide","Candida tropicalis",12498,32,4,"Richard J Bennett","Aug 14, 2012"
GPL15927,"Illumina Genome Analyzer IIx (Oxytricha trifallax)","high-throughput sequencing","Oxytricha trifallax",0,1,1,"GEO","Aug 13, 2012"
GPL15919,"TaqMan® Array Human MicroRNA Set Cards v2.0","RT-PCR","Homo sapiens",125,4,1,"jianguo tao","Aug 11, 2012"
GPL15915,"Loblolly pine 26K cDNA array v3.0, PtGen3","spotted DNA/cDNA","Pinus taeda",26496,24,1,"W. Walter Lorenz","Aug 10, 2012"
GPL15916,"NTU Bambusa oldhamii spotted array","spotted DNA/cDNA","Bambusa oldhamii",1176,5,1,"Mong-Hsun Tsai","Aug 10, 2012"
GPL15920,"Illumina Genome Analyzer IIx (Chlorella pyrenoidosa)","high-throughput sequencing","Chlorella pyrenoidosa",0,0,0,"GEO","Aug 10, 2012"
GPL15921,"Illumina HiSeq 2000 (Chlorella pyrenoidosa)","high-throughput sequencing","Chlorella pyrenoidosa",0,0,0,"GEO","Aug 10, 2012"
GPL15922,"Illumina HiSeq 2000 (Chlamydomonas reinhardtii)","high-throughput sequencing","Chlamydomonas reinhardtii",0,173,7,"GEO","Aug 10, 2012"
GPL11315,"ICDC Streptococcus suis GZ1 tilling arrays (MAP01, MAP02)","in situ oligonucleotide","Streptococcus suis GZ1",291092,31,1,"Xiao Zheng","Aug 09, 2012"
GPL15908,"Invitrogen NCode Human miRNA Microarray V3 (MIRAH305)","spotted oligonucleotide","Homo sapiens",769,1,1,"Rasha Elbaz","Aug 09, 2012"
GPL15909,"Human 32k tiling BAC array","spotted DNA/cDNA","Homo sapiens",33680,5,1,"Lucia Carbone","Aug 09, 2012"
GPL15910,"SA Biosciences Toll-like Receptor PCR Array","RT-PCR","Mus musculus",89,6,1,"Sarah E Hardison","Aug 09, 2012"
GPL15911,"SA Biosciences Jak/STAT Signal Transduction PCR Array","RT-PCR","Mus musculus",89,6,1,"Sarah E Hardison","Aug 09, 2012"
GPL15121,"EXIQON miRCURY™ V8.1 LNA array [miRbase 12]","spotted oligonucleotide","BK polyomavirus;Homo sapiens;Human herpesvirus 1;Human herpesvirus 4;Human herpesvirus 5;Human herpesvirus 8;Human immunodeficiency virus 1;JC polyomavirus;Murid herpesvirus 1;Murid herpesvirus 4;Mus musculus;Rattus norvegicus;Simian virus 40",5184,14,1,"Iain Gallagher","Aug 08, 2012"
GPL15894,"IMP Genomics Mouse 35MM","spotted DNA/cDNA","Mus musculus",21231,6,2,"Harald Scheuch","Aug 08, 2012"
GPL15895,"IMP Genomics Mouse 40MM","spotted DNA/cDNA","Mus musculus",20776,6,2,"Harald Scheuch","Aug 08, 2012"
GPL15896,"IMP Genomics Mouse 41MM","spotted DNA/cDNA","Mus musculus",20625,6,2,"Harald Scheuch","Aug 08, 2012"
GPL15897,"IMP Genomics Mouse 43MM","spotted DNA/cDNA","Mus musculus",19555,6,2,"Harald Scheuch","Aug 08, 2012"
GPL15900,"Illumina HiSeq 2000 (Solenopsis invicta)","high-throughput sequencing","Solenopsis invicta",0,4,1,"GEO","Aug 08, 2012"
GPL15901,"Agilent-016772 G. max (Soybean) Oligo Microarray 4x44K (Probe Name version)","in situ oligonucleotide","Glycine max",42809,16,2,"GEO admin","Aug 08, 2012"
GPL15902,"NimbleGen Mouse gene expression array [100718_MM9_EXP] (probe-level version)","in situ oligonucleotide","Mus musculus",137650,36,3,"NimbleGen Systems, Inc.","Aug 08, 2012"
GPL15903,"454 GS FLX (Litopenaeus stylirostris)","high-throughput sequencing","Litopenaeus stylirostris",0,6,1,"GEO","Aug 08, 2012"
GPL15906,"Illumina Genome Analyzer (Human herpesvirus 4)","high-throughput sequencing","Human herpesvirus 4",0,6,1,"GEO","Aug 08, 2012"
GPL15907,"AB 5500xl Genetic Analyzer (Mus musculus)","high-throughput sequencing","Mus musculus",0,438,27,"GEO","Aug 08, 2012"
GPL15912,"[MoGene-1_0-st] Affymetrix Mouse Gene 1.0 ST Array [CDF: MoGene10stv1_Mm_REFSEQ_13.0.0]","in situ oligonucleotide","Mus musculus",31672,10,1,"GEO admin","Aug 08, 2012"
GPL15914,"Illumina HiSeq 2000 (Schistosoma mansoni)","high-throughput sequencing","Schistosoma mansoni",0,14,4,"GEO","Aug 08, 2012"
GPL15067,"UKM Lates calcarifer liver and spleen cDNA array","spotted DNA/cDNA","Lates calcarifer",1601,24,1,"Abdul Munir Abdul Murad","Aug 07, 2012"
GPL15893,"Illumina HiSeq 2000 (Scylla paramamosain)","high-throughput sequencing","Scylla paramamosain",0,2,1,"GEO","Aug 07, 2012"
GPL15898,"Illumina HiSeq 2000 (Pteropus alecto)","high-throughput sequencing","Pteropus alecto",0,1,1,"GEO","Aug 07, 2012"
GPL14779,"2006-11-02_HG18_CpG_Promo","in situ oligonucleotide","Homo sapiens",381511,6,1,"Hung-Cheng Lai","Aug 06, 2012"
GPL15139,"Agilent-023710 DM15k_01_Of_1","in situ oligonucleotide","Daphnia magna",15744,60,1,"Helen C Poynton","Aug 05, 2012"
GPL15812,"Rocky Mountain Regional Center for Excellence Francisella tularensis full genome array (FTT version)","spotted oligonucleotide","Francisella tularensis subsp. tularensis SCHU S4",1825,0,0,"Luke Kingry","Aug 04, 2012"
GPL15884,"Rocky Mountain Regional Center for Excellence Francisella tularensis full genome array","spotted oligonucleotide","Francisella tularensis subsp. tularensis SCHU S4",1851,1,1,"Luke Kingry","Aug 04, 2012"
GPL15132,"NimbleGen Nitrosomonas europaea 24mer 2.6k custom array v1.0  [2005-07-14_FIG_N_europaea_mod]","in situ oligonucleotide","Nitrosomonas europaea ATCC 19718",4922,12,1,"Paul Berube","Aug 03, 2012"
GPL15363,"NimbleGen Fusarium_tiling_300k_V1","in situ oligonucleotide","Fusarium graminearum",13387,4,1,"Yeon-Ki Kim","Aug 03, 2012"
GPL15885,"LC Sciences Sus scrofa BST_miRPig_15","in situ oligonucleotide","Sus scrofa",742,6,1,"Ang Li","Aug 03, 2012"
GPL15887,"NimbleGen Mouse gene expression array [100718_MM9_EXP] (gene-level version)","in situ oligonucleotide","Mus musculus",44171,312,23,"NimbleGen Systems, Inc.","Aug 03, 2012"
GPL15888,"Illumina Genome Analyzer II (Staphylococcus aureus)","high-throughput sequencing","Staphylococcus aureus",0,2,1,"GEO","Aug 03, 2012"
GPL15889,"Illumina Genome Analyzer II (Rosa hybrid cultivar)","high-throughput sequencing","Rosa hybrid cultivar",0,3,1,"GEO","Aug 03, 2012"
GPL15890,"Illumina Genome Analyzer II (Rosa rugosa)","high-throughput sequencing","Rosa rugosa",0,1,1,"GEO","Aug 03, 2012"
GPL15720,"8x15K custom made zebrafish miRNA microarray [Agilent-024479]","in situ oligonucleotide","Danio rerio",5335,12,2,"Neelakanteswar Aluru","Aug 02, 2012"
GPL15880,"Agilent-029152 Unrestricted Mouse miRNA v15.0 Microarray 028772 (Probe Name version)","in situ oligonucleotide","Mus musculus",1995,31,2,"GEO admin","Aug 02, 2012"
GPL15883,"NimbleGen Anabaena variabilis ATCC 29413 Gene Expression Array [2006-07-27_TI240292_60mer]","in situ oligonucleotide","Anabaena variabilis ATCC 29413",5657,27,1,"NimbleGen Systems, Inc.","Aug 02, 2012"
GPL15784,"Human Cancer Array 11K","spotted oligonucleotide","Homo sapiens",10944,2,1,"Ziwei Feng","Aug 01, 2012"
GPL13681,"OSU-CCC MicroRNA Microarray Version 2","spotted oligonucleotide","Homo sapiens;Mus musculus",1780,114,1,"Aaron Schetter","Aug 01, 2012"
GPL13716,"OSU-CCC Human and Mouse MicroRNA Microarray Version 4.0","spotted oligonucleotide","Homo sapiens;Mus musculus",3966,68,2,"Aaron Schetter","Aug 01, 2012"
GPL14668,"UCSF/HAQQLAB_Human_40986_ISPY","spotted DNA/cDNA","Homo sapiens",35069,248,1,"Mark Magbanua","Aug 01, 2012"
GPL14895,"miRNAChip_human_V2","spotted oligonucleotide","Homo sapiens",4992,41,1,"Patrícia Matos Pereira","Aug 01, 2012"
GPL14897,"Swine Protein-Annotated Oligonucleotide Microarray [oligo_ID version]","spotted oligonucleotide","Sus scrofa",20736,24,1,"James Michael Wilkinson","Aug 01, 2012"
GPL15168,"UCSF HUMAN 1.14 v4","spotted DNA/cDNA","Homo sapiens",2464,3,2,"Vicente Jose Fresquet","Aug 01, 2012"
GPL15303,"Agilent-028465/UniversityPadova Ruditapes decussatus 4x44K v1.0 (Feature Number version)","in situ oligonucleotide","Ruditapes decussatus",45175,8,1,"Massimo Milan","Aug 01, 2012"
GPL15398,"Voskuil Lab Mycobacterium tuberculosis Operon Microarray","spotted oligonucleotide","Mycobacterium tuberculosis CDC1551;Mycobacterium tuberculosis H37Rv",4505,27,2,"Martin I Voskuil","Aug 01, 2012"
GPL15525,"Agilent-015933 Bombyx mori 015933_D_20070204 [ProbeName version]","in situ oligonucleotide","Bombyx mori",43863,8,2,"Hiromasa Ono","Aug 01, 2012"
GPL15537,"[PhyloChip] Affymetrix G2 PhyloChip","in situ oligonucleotide","Archaea;Bacteria",8741,30,2,"Susan Lynch","Aug 01, 2012"
GPL15608,"NimbleGen Pseudomonas fluorescens BBc6R8 array [080718_Pfluor_Bbc6_expr]","in situ oligonucleotide","Pseudomonas fluorescens BBc6R8",19476,13,1,"Annegret Kohler","Aug 01, 2012"
GPL15741,"FZ_IBG-1_Goxydans_10K_Ver1 array","spotted oligonucleotide","Gluconobacter oxydans 621H",8640,12,2,"Tino Polen","Aug 01, 2012"
GPL14930,"Agilent-024903 Common Primate Array 1x1M (Probe Name version)","spotted oligonucleotide","Homo sapiens",963331,17,1,"Charles Lee","Jul 31, 2012"
GPL14862,"SUCEST-FUN Sugarcane 44k v1.0","spotted oligonucleotide","Saccharum officinarum",45220,28,2,"Milton Yutaka Nishiyama Jr","Jul 31, 2012"
GPL6958,"Thermococcus gammatolerans microarray","spotted oligonucleotide","Thermococcus gammatolerans",2168,24,1,"Arnaud Lagorce","Jul 31, 2012"
GPL15376,"VIMSS Desulfovibrio vulgaris Hildenborough 7K v3.0","spotted oligonucleotide","Desulfovibrio vulgaris str. Hildenborough",3388,3,1,"Lara Rajeev","Jul 31, 2012"
GPL15626,"Agilent-035843 Genotypic_EA519_Xenopus_tropicalis_GE_4x44k","spotted oligonucleotide","Xenopus (Silurana) tropicalis",45220,72,5,"Christopher Joseph Martyniuk","Jul 31, 2012"
GPL15668,"Agilent-016772 G. max (Soybean) Oligo Microarray 4x44K","in situ oligonucleotide","Glycine max",45220,18,1,"Shin OKAZAKI","Jul 31, 2012"
